Date,Open,High,Low,Close,Volume,Dividend,Split,Adj_Open,Adj_High,Adj_Low,Adj_Close,Adj_Volume
2016-11-06,108.53,110.25,108.11,108.84,30836997.0,0.0,1.0,105.59433364630756,107.26780875799695,105.18569437484852,105.89594834667018,30836997.0
2016-10-30,113.87,115.21,113.45,113.72,37861662.0,0.0,1.0,110.21787707818906,111.5148996063771,109.81134762905549,110.07268798921278,37861662.0
2016-10-23,116.81,116.91,116.28,116.6,23192665.0,0.0,1.0,113.06358322212404,113.16037594810821,112.55058177440787,112.86031849755724,23192665.0
2016-10-16,117.88,118.17,117.13,117.63,35652191.0,0.0,1.0,114.09926539015478,114.37996429550893,113.37331994527342,113.85728357519433,35652191.0
2016-10-09,114.31,114.56,113.51,114.06,24358443.0,0.0,1.0,110.64376507251947,110.88574688747993,109.869423264646,110.401783257559,24358443.0
2016-10-02,112.46,113.37,111.8,113.05,36379106.0,0.0,1.0,108.85309964181208,109.73391344826815,108.21426765031647,109.42417672511876,36379106.0
2016-09-25,114.42,114.79,111.55,112.71,52481151.0,0.0,1.0,110.75023707110206,111.10837015724354,107.97228583535602,109.09508145677253,52481151.0
2016-09-18,115.12,116.13,114.04,114.92,79886911.0,0.0,1.0,111.42778615299135,112.4053926854316,110.38242471236218,111.23420070102298,79886911.0
2016-09-11,104.64,105.72,103.13,103.13,46556984.0,0.0,1.0,101.28390846984898,102.32926991047815,99.82233830748781,99.82233830748781,46556984.0
2016-09-04,107.7,108.0,106.82,107.73,26802450.0,0.0,1.0,104.24576588496498,104.53614406291753,103.39398989630416,104.27480370276024,26802450.0
2016-08-28,107.41,107.95,106.31,106.94,27766291.0,0.0,1.0,103.96506697961084,104.48774769992544,102.90034699378484,103.51014116748519,27766291.0
2016-08-21,108.77,109.69,108.36,109.36,25368072.0,0.0,1.0,105.28144805299573,106.17194113205021,104.88459787646057,105.8525251363024,25368072.0
2016-08-14,107.78,108.44,107.78,108.18,18660434.0,0.0,1.0,104.32320006575232,104.96203205724792,104.32320006575232,104.71037096968907,18660434.0
2016-08-07,106.27,107.65,106.18,107.48,40553402.0,0.0,1.0,102.86162990339116,104.19736952197289,102.77451645000541,104.03282188779977,40553402.0
2016-07-31,104.19,104.55,103.68,104.21,27733688.0,0.0,1.0,100.30828526073992,100.65487305893424,99.81728587996464,100.32754013841738,27733688.0
2016-07-24,99.26,99.3,98.31,98.66,28313669.0,0.0,1.0,95.56195791324546,95.60046766860039,94.647351223566,94.98431158292159,28313669.0
2016-07-17,98.92,99.3,98.5,98.78,30136990.0,0.0,1.0,95.23462499272861,95.60046766860039,94.8302725615019,95.09984084898637,30136990.0
2016-07-10,96.49,96.89,96.05,96.68,28912103.0,0.0,1.0,92.89515735491693,93.28025490846618,92.47155004601277,93.07807869285283,28912103.0
2016-07-03,95.49,96.465,95.33,95.89,26026540.0,0.0,1.0,91.93241347104382,92.8710887578201,91.77837444962412,92.31751102459306,26026540.0
2016-06-26,92.91,94.655,92.65,93.4,75311356.0,0.0,1.0,89.44853425065118,91.12852232800977,89.19822084084417,89.92027875374902,75311356.0
2016-06-19,96.62,96.65,95.3,95.33,61008219.0,0.0,1.0,93.02031405982045,93.04919637633664,91.74949213310792,91.77837444962412,61008219.0
2016-06-12,98.53,99.3457,98.48,98.83,31712936.0,0.0,1.0,94.85915487801809,95.64446506409338,94.81101768382445,95.14797804318002,31712936.0
2016-06-05,97.79,98.27,97.45,97.92,28504888.0,0.0,1.0,94.14672440395199,94.60884146821108,93.81939148343513,94.2718811088555,28504888.0
2016-05-29,99.44,100.47,99.245,100.35,36341240.0,0.0,1.0,95.73525181234263,96.72687801273193,95.54751675498737,96.61134874666716,36341240.0
2016-05-22,94.64,95.43,94.52,95.22,32025968.0,0.0,1.0,91.11408116975167,91.87464883801144,90.99855190368689,91.67247262239808,32025968.0
2016-05-15,90.0,91.67,90.0,90.52,44392765.0,0.0,1.0,86.64694954858041,88.25473183464852,86.64694954858041,87.14757636819444,44392765.0
2016-05-08,93.37,93.45,91.85,92.72,43699886.0,0.0,1.0,89.89139643723281,89.96841594794266,88.42802573374567,89.26561291271528,43699886.0
2016-05-01,93.99,94.72,92.51,93.74,68531478.0,0.0,1.0,89.93848067840989,90.63701340418113,88.52227734396956,89.69925714218685,68531478.0
2016-04-24,105.01,106.48,104.62,105.68,33683121.0,0.0,1.0,100.483454155121,101.8900885481124,100.11026543861307,101.12457323219871,33683121.0
2016-04-17,112.11,112.3,109.73,109.85,46938969.0,0.0,1.0,107.27740258385501,107.45921247138452,104.99999451901178,105.11482181639883,46938969.0
2016-04-10,108.91,109.77,108.17,108.66,23581740.0,0.0,1.0,104.21534132020024,105.03827028480745,103.50723965298008,103.97611778397722,23581740.0
2016-04-03,108.78,110.0,108.2,109.99,25873950.0,0.0,1.0,104.09094508136427,105.25835593813265,103.53594647732685,105.24878699668372,25873950.0
2016-03-27,105.47,106.25,104.89,105.67,26132955.0,0.0,1.0,100.92362546177137,101.67000289478722,100.36862685773394,101.1150042907498,26132955.0
2016-03-20,106.34,106.5,105.19,105.92,44205171.0,0.0,1.0,101.75612336782751,101.90922643101025,100.65569510120157,101.35422782697282,44205171.0
2016-03-13,102.24,102.28,101.5,102.26,27408237.0,0.0,1.0,97.83285737376983,97.87113313956553,97.12475570654968,97.85199525666768,27408237.0
2016-03-06,102.37,103.75,101.37,103.01,46055100.0,0.0,1.0,97.95725361260581,99.27776753255694,97.00035946771371,98.56966586533677,46055100.0
2016-02-28,97.2,98.0237,96.58,96.91,28991131.0,0.0,1.0,93.01011088351358,93.79830459066122,92.41683651368047,92.73261158149487,28991131.0
2016-02-21,96.0,96.7599,95.8,96.04,35374173.0,0.0,1.0,91.86183790964304,92.58898177034656,91.67045908066461,91.90011367543873,35374173.0
2016-02-14,94.19,94.5,93.01,93.99,40351381.0,0.0,1.0,90.1298595073883,90.42649669230487,89.00072441641562,89.93848067840989,40351381.0
2016-02-07,96.52,96.92,93.69,94.02,46418064.0,0.0,1.0,92.35942286498694,92.74218052294378,89.65141243494226,89.96718750275664,46418064.0
2016-01-31,94.79,97.34,94.35,97.34,64416504.0,0.0,1.0,90.2183485693128,92.64536395966776,89.79956944313389,92.64536395966776,64416504.0
2016-01-24,98.63,101.46,98.37,101.42,65800467.0,0.0,1.0,93.87314821596497,96.56665941388833,93.6256878232229,96.5285885842357,65800467.0
2016-01-17,96.2,97.71,95.36,97.13,79833891.0,0.0,1.0,91.5603453145679,92.99751913395455,90.76085789186273,92.44549210399146,79833891.0
2016-01-10,98.55,99.11,96.76,96.96,70798016.0,0.0,1.0,93.79700655665972,94.3299981717965,92.09333692970468,92.2836910779678,70798016.0
2016-01-03,107.01,107.03,104.82,105.26,40912316.0,0.0,1.0,101.84898702819034,101.86802244301664,99.764609104709,100.1833882308879,40912316.0
2015-12-27,109.0,109.0,107.95,108.03,13596680.0,0.0,1.0,103.74301080340852,103.74301080340852,102.74365152502706,102.81979318433233,13596680.0
2015-12-20,108.91,109.52,105.81,106.03,96453327.0,0.0,1.0,103.6573514366901,104.23793158889266,100.70686213861153,100.91625170170097,96453327.0
2015-12-13,115.19,115.39,112.851,113.18,46886161.0,0.0,1.0,109.63447169215254,109.82482584041568,107.40827992821518,107.72141250210805,46886161.0
2015-12-06,115.29,119.25,115.11,119.03,57776977.0,0.0,1.0,109.72964876628411,113.49866090189418,109.5583300328473,113.28927133880474,57776977.0
2015-11-29,118.29,118.41,117.6,117.81,13046445.0,0.0,1.0,112.58496099023114,112.69917347918901,111.92823917872332,112.12811103439962,13046445.0
2015-11-22,119.2,119.92,118.85,119.3,34287096.0,0.0,1.0,113.4510723648284,114.13634729857569,113.1179526053679,113.54624943895996,34287096.0
2015-11-15,115.2,115.57,112.27,112.34,45812403.0,0.0,1.0,109.64398939956571,109.9961445738525,106.85530112751077,106.92192507940288,45812403.0
2015-11-08,121.11,121.81,120.62,121.06,33042283.0,0.0,1.0,115.26895448074134,115.93519399966232,114.80258681749666,115.22136594367556,33042283.0
2015-11-01,120.99,121.22,119.45,119.5,49365254.0,0.0,1.0,114.6616551518977,114.8796250724278,113.20220437965271,113.24958914498534,49365254.0
2015-10-25,116.7,119.228,116.33,119.08,59366914.0,0.0,1.0,110.59604228635807,112.99181602157583,110.2453950228966,112.85155711619124,59366914.0
2015-10-18,111.78,112.0,110.53,111.04,39232609.0,0.0,1.0,105.93338137762728,106.14187434509086,104.74876224431154,105.23208685070436,39232609.0
2015-10-11,110.0,112.28,109.49,112.12,52766140.0,0.0,1.0,104.24648373178566,106.40722903095359,103.76315912539283,106.25559778188918,52766140.0
2015-10-04,108.01,111.0136,107.55,110.38,58019758.0,0.0,1.0,102.360570071547,105.20706769460874,101.9246302304868,104.60660794831365,58019758.0
2015-09-27,116.44,116.69,114.02,114.71,56151926.0,0.0,1.0,110.34964150662839,110.58656533329153,108.0562188645291,108.71012862611938,56151926.0
2015-09-20,112.21,114.3,111.87,113.45,74285291.0,0.0,1.0,106.3408903594879,108.32157355039183,106.01867395522602,107.51603253973713,74285291.0
2015-09-13,111.79,114.21,111.76,114.21,49915473.0,0.0,1.0,105.94285833069382,108.2362809727931,105.91442747149424,108.2362809727931,49915473.0
2015-09-06,108.97,110.45,108.51,109.27,49996311.0,0.0,1.0,103.27035756593348,104.67294661977934,102.8344177248733,103.55466615792926,49996311.0
2015-08-30,112.17,113.31,111.54,113.29,53164407.0,0.0,1.0,106.3029825472218,107.38335519680577,105.70593450403067,107.36440129067272,53164407.0
2015-08-23,110.43,111.9,105.645,105.76,128275471.0,0.0,1.0,104.65399271364629,106.04710481442561,100.1192706713136,100.22825563157866,128275471.0
2015-08-16,114.32,116.31,114.01,115.96,42929516.0,0.0,1.0,108.34052745652488,110.22644111676355,108.04674191146258,109.89474775943513,42929516.0
2015-08-09,114.58,116.25,114.5,115.52,38670405.0,0.0,1.0,108.58692823625455,110.16957939836439,108.51111261172235,109.477761824508,38670405.0
2015-08-02,122.6,122.6425,120.91,121.3,42884953.0,0.0,1.0,115.66502806997313,115.70512402179185,114.07062433882913,114.43856366140082,42884953.0
2015-07-26,125.32,125.74,123.9,124.5,42162332.0,0.0,1.0,118.23116898637058,118.62741133375548,116.89149247854544,117.45755297480959,42162332.0
2015-07-19,129.08,129.62,128.31,129.62,46164710.0,0.0,1.0,121.77848142962588,122.2879358762636,121.0520371260869,122.2879358762636,46164710.0
2015-07-12,121.94,123.85,121.21,123.28,61354474.0,0.0,1.0,115.04236152408258,116.84432077052342,114.3536545869612,116.3065632990725,61354474.0
2015-07-05,126.43,126.69,125.77,126.44,27210952.0,0.0,1.0,119.27838090445925,119.5236737861737,118.65571435856869,119.28781524606364,27210952.0
2015-06-28,127.67,127.99,126.51,126.75,44066841.0,0.0,1.0,120.44823926340514,120.75013819474601,119.35385563729447,119.58027983580013,44066841.0
2015-06-21,127.71,127.82,126.4,126.6,54716887.0,0.0,1.0,120.48597662982274,120.58975438747117,119.25007787964604,119.43876471173408,54716887.0
2015-06-14,128.185,128.33,127.11,127.17,36886246.0,0.0,1.0,120.93410785603186,121.07090580929571,119.9199161335586,119.97652218318503,36886246.0
2015-06-07,129.5,129.69,128.36,128.65,35626800.0,0.0,1.0,122.17472377701077,122.35397626749442,121.09920883410892,121.37280474063658,35626800.0
2015-05-31,131.23,131.45,129.9,130.28,50884452.0,0.0,1.0,123.80686487457238,124.01442038986923,122.55209744118687,122.91060242215416,50884452.0
2015-05-24,131.6,132.97,131.4,132.54,45595972.0,0.0,1.0,124.15593551393526,125.4484403137384,123.96724868184724,125.04276362474909,45595972.0
2015-05-17,129.07,129.49,128.21,128.77,38208034.0,0.0,1.0,121.76904708802147,122.16528943540638,120.95769371004288,121.48601683988942,38208034.0
2015-05-10,126.68,127.62,126.11,127.62,55550382.0,0.0,1.0,119.51423944456931,120.40106755538314,118.97648197311837,120.40106755538314,55550382.0
2015-05-03,126.1,130.13,125.3,128.95,58512638.0,0.0,1.0,118.47521375674542,122.26153502113625,117.72358670674228,121.15288512238162,58512638.0
2015-04-26,130.49,130.63,129.23,130.28,44525905.0,0.0,1.0,122.59976719363769,122.73130192738823,121.41595458988272,122.40246509301186,44525905.0
2015-04-19,125.55,126.14,124.46,124.75,51957046.0,0.0,1.0,117.95847015986827,118.51279510924559,116.93437830423898,117.20684310986513,51957046.0
2015-04-12,125.95,127.21,125.26,127.1,40187953.0,0.0,1.0,118.33428368486985,119.51809628862479,117.68600535424214,119.41474756924936,40187953.0
2015-04-05,125.03,125.56,124.19,125.32,32220131.0,0.0,1.0,117.46991257736623,117.96786549799332,116.68070417486292,117.74237738299236,32220131.0
2015-03-29,124.57,124.7,122.91,123.25,39546151.0,0.0,1.0,117.03772702361441,117.15986641923993,115.47810089485789,115.79754239110923,39546151.0
2015-03-22,128.25,128.4,125.16,125.9,68695136.0,0.0,1.0,120.49521145362888,120.63614152550447,117.59205197299174,118.28730699424464,68695136.0
2015-03-15,124.4,125.3951,122.58,123.59,51827283.0,0.0,1.0,116.87800627548876,117.81293637231141,115.1680547367316,116.11698388736058,51827283.0
2015-03-08,128.4,129.37,126.26,126.6,72842060.0,0.0,1.0,120.63614152550447,121.54748932363329,118.62553916674607,118.9449806629974,72842060.0
2015-03-01,130.0,130.57,128.24,128.46,62014847.0,0.0,1.0,122.13939562551076,122.67492989863798,120.48581611550385,120.69251355425472,62014847.0
2015-02-22,128.62,129.5,128.05,129.495,48948419.0,0.0,1.0,120.84283896425534,121.66962871925878,120.3073046911281,121.66493105019627,48948419.0
2015-02-15,127.28,127.28,125.65,127.08,54272219.0,0.0,1.0,119.58386365550007,119.58386365550007,118.05242354111867,119.39595689299928,54272219.0
2015-02-08,120.02,120.25,118.45,118.93,43706567.0,0.0,1.0,112.76284817672153,112.97894095359744,111.28778009109038,111.73875632109227,43706567.0
2015-02-01,118.4,120.0,116.85,117.16,83745461.0,0.0,1.0,110.80659380327045,112.30398020601734,109.35600072560938,109.6461193411416,83745461.0
2015-01-25,112.3,113.75,111.53,112.98,46464828.0,0.0,1.0,105.09780814279789,106.45481457028727,104.37719093647596,105.73419736396534,46464828.0
2015-01-18,107.03,107.58,105.2,105.99,78513345.0,0.0,1.0,100.1657916787503,100.68051825469455,98.45315598060854,99.19249051696481,78513345.0
2015-01-11,112.67,113.25,110.21,112.01,53315099.0,0.0,1.0,105.44407874843311,105.98688131942886,103.14184715420976,104.82640685730003,53315099.0
2015-01-04,111.39,111.44,107.35,109.33,53204626.0,0.0,1.0,104.2461696262356,104.29296295132144,100.46526895929968,102.31828463269896,53204626.0
2014-12-28,112.1,114.52,112.01,113.99,33720951.0,0.0,1.0,104.91063484245453,107.17543177660922,104.82640685730003,106.6794225306993,33720951.0
2014-12-21,112.26,113.24,111.66,111.78,88429770.0,0.0,1.0,105.06037348272923,105.9775226544117,104.49885358169914,104.61115756190516,88429770.0
2014-12-14,110.46,111.87,109.58,109.73,56028138.0,0.0,1.0,103.37581377963896,104.69538554705967,102.55225125812817,102.6926312333857,56028138.0
2014-12-07,115.99,116.08,114.64,115.0,38318895.0,0.0,1.0,108.55115553413293,108.63538351928744,107.28773575681524,107.62464769743329,38318895.0
2014-11-30,119.27,119.4,118.05,118.93,24814402.0,0.0,1.0,111.62079765976407,111.74246030498726,110.47904052766955,111.30260304918036,24814402.0
2014-11-23,117.51,117.57,116.03,116.47,57179298.0,0.0,1.0,109.97367261674249,110.02982460684548,108.5885901942016,109.00037145495699,57179298.0
2014-11-16,113.15,114.19,113.05,114.18,44063595.0,0.0,1.0,105.89329466925719,106.86659583104267,105.7997080190855,106.85723716602551,44063595.0
2014-11-09,108.75,109.32,108.55,109.01,33691535.0,0.0,1.0,101.77548206170322,102.30892596768179,101.58830876135985,102.0188073521496,33691535.0
2014-11-02,108.01,108.04,107.21,108.0,44639285.0,0.0,1.0,100.64775735496971,100.67571247690887,99.902287436592,100.63843898098999,44639285.0
2014-10-26,105.18,105.49,104.53,105.22,47053916.0,0.0,1.0,98.01065751870858,98.29952711207994,97.4049632100267,98.04793101462747,47053916.0
2014-10-19,97.5,99.0,96.81,97.67,68179688.0,0.0,1.0,90.85414630228263,92.25190239924082,90.21117849768186,91.0125586599379,68179688.0
2014-10-12,100.69,102.03,100.3,100.73,66331592.0,0.0,1.0,93.82670760181372,95.07536971509637,93.46329101660459,93.8639810977326,66331592.0
2014-10-05,99.44,100.21,99.04,99.62,43469585.0,0.0,1.0,92.66191085434856,93.3794256507871,92.28917589515972,92.82964158598355,43469585.0
2014-09-28,98.53,100.75,98.4,100.75,62370501.0,0.0,1.0,91.81393882219392,93.88261784569205,91.69279996045755,93.88261784569205,62370501.0
2014-09-21,102.29,102.35,100.88,100.96,70838500.0,0.0,1.0,95.31764743856914,95.37355768244745,94.00375670742842,94.07830369926619,70838500.0
2014-09-14,101.21,102.19,101.08,101.66,62626100.0,0.0,1.0,94.31126304875922,95.22446369877191,94.19012418702285,94.73058987784668,62626100.0
2014-09-07,98.8,99.39,98.31,98.97,58353200.0,0.0,1.0,92.0655349196464,92.61531898444996,91.60893459464005,92.22394727730166,58353200.0
2014-08-31,102.86,102.9,102.2,102.5,44567000.0,0.0,1.0,95.84879475541324,95.88606825133213,95.23378207275164,95.51333329214327,44567000.0
2014-08-24,100.29,101.47,100.19,101.32,44102400.0,0.0,1.0,93.45397264262488,94.55354077223198,93.36078890282765,94.41376516253615,44102400.0
2014-08-17,97.9,98.19,96.86,97.98,48951000.0,0.0,1.0,91.22688126147149,91.49711410688339,90.25777036758046,91.30142825330925,48951000.0
2014-08-10,94.26,94.82,93.28,94.74,41865000.0,0.0,1.0,87.83499313285293,88.35682207571732,86.92179248284025,88.28227508387954,41865000.0
2014-08-03,94.9,96.62,94.81,96.13,48511000.0,0.0,1.0,87.99363611903745,89.58846282214328,87.9101858845726,89.13412265672359,48511000.0
2014-07-27,96.85,97.84,96.64,97.671,43469000.0,0.0,1.0,89.80172453244232,90.71967711155557,89.60700731869103,90.56297611572715,43469000.0
2014-07-20,93.62,94.74,93.02,94.43,49988000.0,0.0,1.0,86.80678833998194,87.8452801466555,86.25045344354966,87.5578404501655,49988000.0
2014-07-13,95.36,95.89,94.8625,95.22,34018000.0,0.0,1.0,88.42015953963552,88.9115886981507,87.95886518801042,88.29034806380132,34018000.0
2014-07-06,93.67,94.1,93.2,94.03,22891800.0,0.0,1.0,86.85314958135129,87.25185625712774,86.41735391247934,87.18695051921065,22891800.0
2014-06-29,90.82,92.0,90.77,91.98,64029000.0,0.0,1.0,84.210558823298,85.3046841196148,84.16419758192865,85.28613962306706,64029000.0
2014-06-22,91.85,92.55,90.9,90.91,100898000.0,0.0,1.0,85.16560039550673,85.81465777467771,84.28473680948898,84.29400905776284,100898000.0
